AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,A_MEAN,MEAN_PRSE,A_PCT10,A_PCT25,AM_ROUND,AM,PT10,PT25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,"173,110",2,"38,120",0.9,"28,740","30,750","40,000",38.12,28.74,30.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,"9,490",3.8,"68,490",2.6,"33,160","41,570","70,000",68.49,33.16,41.57
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,"11,180",7,"76,430",4.2,"34,120","44,170","80,000",76.43,34.12,44.17
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,"526,600",1.9,"85,030",1.8,"28,020","35,360","90,000",85.03,28.02,35.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2010,"Actors, Producers, and Directors",broad,"207,920",4,"101,370",1.6,"32,550","45,150","100,000",101.37,32.55,45.15
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,"153,770",3.2,"110,660",1.6,"42,140","58,080","110,000",110.66,42.14,58.08
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"243,620",1.3,"71,730",4.1,"24,810","31,320","70,000",71.73,24.81,31.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,detailed,"11,930",8.7,"358,080",11.4,"28,510","44,690","360,000",358.08,28.51,44.69
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,"218,970",1.5,"57,450",1.7,"24,910","31,340","60,000",57.45,24.91,31.34
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"12,720",4.5,"49,030",11.1,"22,090","28,080","50,000",49.03,22.09,28.08
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2030,Dancers and Choreographers,broad,"14,340",10.4,"54,050",2.7,"27,700","32,360","50,000",54.05,27.7,32.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,"5,400",9.3,"58,740",3.5,"29,020","33,700","60,000",58.74,29.02,33.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,"11,690",4.8,"95,430",9.2,"31,750","45,050","100,000",95.43,31.75,45.05
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3000,Media and Communication Workers,minor,"630,340",0.7,"84,890",1.1,"36,050","47,850","80,000",84.89,36.05,47.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3010,Broadcast Announcers and Radio Disc Jockeys,broad,"26,820",6.4,"155,730",7.3,"23,920","31,030","160,000",155.73,23.92,31.03
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,"26,820",6.4,"155,730",7.3,"23,920","31,030","160,000",155.73,23.92,31.03
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3020,"News Analysts, Reporters and Journalists",broad,"44,530",3.2,"86,290",5.7,"30,470","37,690","90,000",86.29,30.47,37.69
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,"44,530",3.2,"86,290",5.7,"30,470","37,690","90,000",86.29,30.47,37.69
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3030,Public Relations Specialists,broad,"264,750",1.5,"78,540",1.2,"38,630","49,980","80,000",78.54,38.63,49.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,"264,750",1.5,"78,540",1.2,"38,630","49,980","80,000",78.54,38.63,49.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3040,Writers and Editors,broad,"204,060",1.7,"87,070",1.1,"40,060","53,610","90,000",87.07,40.06,53.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,"101,430",1.4,"84,820",1.3,"38,400","50,880","80,000",84.82,38.4,50.88
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,"48,620",2,"86,760",1.3,"47,460","61,260","90,000",86.76,47.46,61.26
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,"54,010",5,"91,560",2.9,"39,610","50,980","90,000",91.56,39.61,50.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3090,Miscellaneous Media and Communication Workers,broad,"90,190",1.8,"76,830",1.5,"33,580","42,940","80,000",76.83,33.58,42.94
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,"52,160",3.1,"61,730",1.6,"33,540","41,440","60,000",61.73,33.54,41.44
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,detailed,"14,240",2.5,"70,290",1.3,"33,030","44,850","70,000",70.29,33.03,44.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",detailed,"23,780",3.5,"113,840",3.1,"34,710","47,020","110,000",113.84,34.71,47.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4000,Media and Communication Equipment Workers,minor,"227,810",2.4,"67,310",1,"29,950","38,140","70,000",67.31,29.95,38.14
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,"111,090",1.9,"69,190",1.5,"31,010","39,360","70,000",69.19,31.01,39.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,"56,110",2.6,"57,710",1.2,"31,310","39,420","60,000",57.71,31.31,39.42
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,"33,020",3.4,"84,860",3.5,"29,450","37,940","80,000",84.86,29.45,37.94
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,"13,420",5.1,"75,590",2.3,"31,200","41,600","80,000",75.59,31.2,41.6
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4015,Lighting Technicians,detailed,"8,540",5.3,"74,020",2.4,"33,800","43,690","70,000",74.02,33.8,43.69
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4020,Photographers,broad,"47,380",1.8,"50,210",1.2,"26,990","31,050","50,000",50.21,26.99,31.05
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,"47,380",1.8,"50,210",1.2,"26,990","31,050","50,000",50.21,26.99,31.05
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,"55,040",5.5,"76,380",1.9,"35,180","45,750","80,000",76.38,35.18,45.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,"22,970",13.6,"69,940",5.4,"33,190","42,710","70,000",69.94,33.19,42.71
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,"32,080",3.5,"80,990",3.1,"36,930","46,800","80,000",80.99,36.93,46.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,"14,300",5,"74,490",1.5,"32,980","47,380","70,000",74.49,32.98,47.38
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4099,"Media and Communication Equipment Workers, All Other",detailed,"14,300",5,"74,490",1.5,"32,980","47,380","70,000",74.49,32.98,47.38
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,"9,043,070",0.2,"96,770",0.3,"38,340","55,370","100,000",96.77,38.34,55.37
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,"5,965,270",0.2,"118,990",0.3,"61,550","74,610","120,000",118.99,61.55,74.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,"37,740",3.3,"83,720",1.6,"38,170","52,750","80,000",83.72,38.17,52.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,"37,740",3.3,"83,720",1.6,"38,170","52,750","80,000",83.72,38.17,52.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,"136,970",2.5,"180,900",1.9,"71,460","106,410","180,000",180.9,71.46,106.41
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,"120,740",3.1,"172,290",1.7,"68,160","105,480","170,000",172.29,68.16,105.48
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1022,Oral and Maxillofacial Surgeons,detailed,"4,290",11.9,"309,410",5.5,"112,610","212,250","310,000",309.41,112.61,212.25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1023,Orthodontists,detailed,"6,310",9.2,"216,320",8.1,"91,340","96,370","220,000",216.32,91.34,96.37
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,"5,250",9.3,"233,430",7.4,"83,940","166,800","230,000",233.43,83.94,166.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1030,Dietitians and Nutritionists,broad,"69,880",2.5,"69,350",0.6,"44,140","56,490","70,000",69.35,44.14,56.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,"69,880",2.5,"69,350",0.6,"44,140","56,490","70,000",69.35,44.14,56.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1040,Optometrists,broad,"40,640",3.1,"133,100",1.9,"62,150","96,980","130,000",133.1,62.15,96.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,"40,640",3.1,"133,100",1.9,"62,150","96,980","130,000",133.1,62.15,96.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1050,Pharmacists,broad,"325,480",0.8,"129,410",0.5,"79,950","123,020","130,000",129.41,79.95,123.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,"325,480",0.8,"129,410",0.5,"79,950","123,020","130,000",129.41,79.95,123.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1070,Physician Assistants,broad,"140,910",2.1,"125,270",0.4,"83,820","104,240","130,000",125.27,83.82,104.24
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,"140,910",2.1,"125,270",0.4,"83,820","104,240","130,000",125.27,83.82,104.24
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1080,Podiatrists,broad,"9,320",2.8,"157,970",1.7,"60,280","97,920","160,000",157.97,60.28,97.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1081,Podiatrists,detailed,"9,320",2.8,"157,970",1.7,"60,280","97,920","160,000",157.97,60.28,97.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1120,Therapists,broad,"712,330",0.8,"88,800",0.3,"56,390","67,850","90,000",88.8,56.39,67.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,"134,980",0.9,"92,800",0.4,"63,320","77,700","90,000",92.8,63.32,77.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,"229,740",1.1,"97,960",0.6,"67,910","80,700","100,000",97.96,67.91,80.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,"15,510",5.4,"98,340",0.9,"65,760","77,930","100,000",98.34,65.76,77.93
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,"15,920",1.4,"56,310",0.7,"33,930","41,600","60,000",56.31,33.93,41.6
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,"129,910",0.6,"74,310",0.3,"51,970","62,260","70,000",74.31,51.97,62.26
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,"162,760",1.7,"89,460",0.4,"56,370","66,700","90,000",89.46,56.37,66.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1128,Exercise Physiologists,detailed,"6,580",3.8,"55,820",0.6,"39,250","46,070","60,000",55.82,39.25,46.07
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,"16,920",5.1,"71,860",2.7,"37,990","47,340","70,000",71.86,37.99,47.34
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1130,Veterinarians,broad,"78,810",1.1,"129,110",4.3,"62,350","82,580","130,000",129.11,62.35,82.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,"78,810",1.1,"129,110",4.3,"62,350","82,580","130,000",129.11,62.35,82.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1140,Registered Nurses,broad,"3,072,700",0.3,"89,010",0.2,"61,250","66,680","90,000",89.01,61.25,66.68
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"3,072,700",0.3,"89,010",0.2,"61,250","66,680","90,000",89.01,61.25,66.68
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1150,Nurse Anesthetists,broad,"46,540",4.4,"205,770",0.9,"143,870","174,190","210,000",205.77,143.87,174.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,"46,540",4.4,"205,770",0.9,"143,870","174,190","210,000",205.77,143.87,174.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1160,Nurse Midwives,broad,"7,950",4.3,"122,450",1.1,"77,510","102,510","120,000",122.45,77.51,102.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1161,Nurse Midwives,detailed,"7,950",4.3,"122,450",1.1,"77,510","102,510","120,000",122.45,77.51,102.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1170,Nurse Practitioners,broad,"258,230",1.8,"124,680",0.7,"87,340","103,250","120,000",124.68,87.34,103.25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,"258,230",1.8,"124,680",0.7,"87,340","103,250","120,000",124.68,87.34,103.25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1180,Audiologists,broad,"13,940",4.3,"89,490",1.7,"56,990","68,750","90,000",89.49,56.99,68.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,"13,940",4.3,"89,490",1.7,"56,990","68,750","90,000",89.49,56.99,68.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1210,Physicians,broad,"702,910",0.7,"251,990",0.5,"65,420","120,000","250,000",251.99,65.42,120
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,"37,430",7.6,"302,970",3.5,"74,860","140,980","300,000",302.97,74.86,140.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1213,Dermatologists,detailed,"11,640",6.3,"327,650",9.7,"102,010","156,000","330,000",327.65,102.01,156
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1214,Emergency Medicine Physicians,detailed,"29,260",5.6,"316,600",2.1,"85,880","221,320","320,000",316.6,85.88,221.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,"100,940",2.4,"224,460",2.1,"65,090","132,600","220,000",224.46,65.09,132.6
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,"67,220",2.6,"225,270",1.4,"64,620","94,630","230,000",225.27,64.62,94.63
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1217,Neurologists,detailed,"11,340",8.8,"255,510",4.6,"79,530","150,970","260,000",255.51,79.53,150.97
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,"21,450",6.2,"277,320",2.3,"83,280","172,210","280,000",277.32,83.28,172.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,"33,430",13,"203,240",2.6,"78,230","139,050","200,000",203.24,78.23,139.05
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1222,"Physicians, Pathologists",detailed,"12,320",6.4,"252,850",2.9,"67,190","145,450","250,000",252.85,67.19,145.45
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,"26,500",4.5,"247,350",2.6,"66,230","138,890","250,000",247.35,66.23,138.89
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1224,Radiologists,detailed,"29,250",6.3,"329,080",2.5,"77,570","170,060","330,000",329.08,77.57,170.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,"305,260",1.9,"238,700",1.1,"63,970","76,910","240,000",238.7,63.97,76.91
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1240,Surgeons,broad,"58,330",3.8,"337,980",2.9,"76,610","136,270","340,000",337.98,76.61,136.27
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1241,"Ophthalmologists, Except Pediatric",detailed,"12,580",7.9,"265,450",7.3,"65,510","102,010","270,000",265.45,65.51,102.01
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,"19,060",8.9,"371,400",9.8,"79,400","163,230","370,000",371.4,79.4,163.23
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1243,Pediatric Surgeons,detailed,780,5.6,"362,970",2.4,"80,890","205,280","360,000",362.97,80.89,205.28
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1249,"Surgeons, All Other",detailed,"25,910",10.2,"347,870",3.8,"76,470","139,410","350,000",347.87,76.47,139.41
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1290,Miscellaneous Healthcare Diagnosing or Treating Practitioners,broad,"252,580",1.4,"89,440",0.9,"60,780","74,840","90,000",89.44,60.78,74.84
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1291,Acupuncturists,detailed,"7,800",6.3,"82,390",3.6,"31,200","50,400","80,000",82.39,31.2,50.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,"214,700",1.6,"84,860",0.4,"61,510","75,100","80,000",84.86,61.51,75.1
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,"30,080",2.3,"123,960",5.1,"60,520","75,800","120,000",123.96,60.52,75.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2000,Health Technologists and Technicians,minor,"2,949,600",0.4,"53,230",0.2,"31,520","37,770","50,000",53.23,31.52,37.77
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,broad,"333,600",0.7,"59,130",0.3,"35,220","40,440","60,000",59.13,35.22,40.44
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,"333,600",0.7,"59,130",0.3,"35,220","40,440","60,000",59.13,35.22,40.44
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2030,Diagnostic Related Technologists and Technicians,broad,"411,120",0.6,"74,700",0.3,"46,950","60,270","70,000",74.7,46.95,60.27
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,"55,750",1.2,"65,490",0.9,"33,950","39,430","70,000",65.49,33.95,39.43
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,"81,080",1,"84,410",0.4,"61,430","68,580","80,000",84.41,61.43,68.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,"16,910",1.4,"89,610",0.7,"64,680","76,910","90,000",89.61,64.68,76.91
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,"215,820",0.7,"70,240",0.4,"47,760","57,350","70,000",70.24,47.76,57.35
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,"38,380",1.8,"81,530",0.3,"60,530","67,770","80,000",81.53,60.53,67.77
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2036,Medical Dosimetrists,detailed,"3,190",4.5,"129,080",1.4,"90,970","107,610","130,000",129.08,90.97,107.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2040,Emergency Medical Technicians and Paramedics,broad,"263,160",0.9,"45,000",0.3,"29,220","34,150","50,000",45,29.22,34.15
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,detailed,"167,720",1,"40,120",0.3,"28,270","30,870","40,000",40.12,28.27,30.87
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2043,Paramedics,detailed,"95,440",1.3,"53,560",0.6,"36,490","40,660","50,000",53.56,36.49,40.66
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2050,Health Practitioner Support Technologists and Technicians,broad,"866,480",0.5,"42,600",0.3,"29,660","34,840","40,000",42.6,29.66,34.84
